관리번호,주소,교차로명,교차로번호,설치일자,신호등 종류,신호등 재질,신호등 전구,경도,위도
22070,동구 삼성동 80-23철,계룡공고(단),1866,2021-01-05,차량등,LED,3색등,127.4357359,36.33770922
22069,동구 삼성동 80-147대,계룡공고(단),1866,2021-01-05,차량등,LED,3색등,127.4357597,36.33781452
22068,동구 삼성동 80-147대,계룡공고(단),1866,2021-01-05,차량등,LED,3색등,127.4357382,36.33780631
22067,동구 삼성동 80-144대,계룡공고(단),1866,2021-01-05,보행등,LED,2색등,127.4358039,36.3378247
22066,동구 삼성동 80-183대,계룡공고(단),1866,2021-01-05,보행등,LED,2색등,127.4356749,36.33769149
22065,동구 소제동 299-724 도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,4색등,127.4362939,36.33666396
22064,동구 소제동 299-724 도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,4색등,127.4362726,36.33665712
22063,동구 소제동 299-724 도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,4색등,127.4362286,36.33680764
22062,동구 소제동 314-11 도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,3색등,127.4362408,36.33684594
22061,동구 소제동 299-730 대,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,3색등,127.4362313,36.3366497
22060,동구 삼성동 100-36도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,3색등,127.436138,36.33682529
22059,동구 삼성동 100-36도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,3색등,127.4361687,36.33683289
22058,동구 삼성동 100-36도,솔랑시울길삼거리,1865,2021-01-05,차량등,LED,3색등,127.4361028,36.33674029
22057,동구 삼성동 100-36도,솔랑시울길삼거리,1865,2021-01-05,보행등,LED,2색등,127.4360784,36.33680994
22056,동구 소제동 299-141대,솔랑시울길삼거리,1865,2021-01-05,보행등,LED,2색등,127.4361375,36.33671496
22055,동구 소제동 299-730 대,솔랑시울길삼거리,1865,2021-01-05,보행등,LED,2색등,127.4361676,36.33663447
22054,동구 소제동 299-519대,솔랑시울길삼거리,1865,2021-01-05,보행등,LED,2색등,127.4363369,36.33669872
22053,동구 소제동 299-671 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4372776,36.3346614
22052,동구 소제동 299-671 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4372872,36.33464713
22051,동구 소제동 299-228대,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4372428,36.3346887
22050,동구 소제동 299-671 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4372821,36.33463122
22049,동구 소제동 299-692대,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4372952,36.33460355
22048,동구 소제동 299-697 대,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4372392,36.33446282
22047,동구 소제동 299-695 대,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4372119,36.33445685
22046,동구 소제동 299-697 대,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4372837,36.33449593
22045,동구 소제동 299-695 대,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4371777,36.33445349
22044,동구 소제동 299-695 대,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4371237,36.33444357
22043,동구 소제동 299-746 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4370648,36.33453993
22042,동구 소제동 299-743 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4370607,36.3345584
22041,동구 소제동 299-695 대,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.437097,36.33452764
22040,동구 소제동 299-743 도,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4370444,36.33458583
22039,동구 소제동 299-747 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4370837,36.33469839
22038,동구 소제동 299-747 도,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4371026,36.33470323
22037,동구 소제동 299-747 도,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4370467,36.33466666
22036,동구 소제동 299-229대,대전전통나래관네거리,1864,2021-01-05,차량등,LED,4색등,127.4371227,36.33470907
22035,동구 소제동 299-228대,대전전통나래관네거리,1864,2021-01-05,보행등,LED,2색등,127.4371781,36.33472317
22034,동구 소제동 299-704 대,대전역동광장삼거리,1863,2021-01-05,차량등,LED,3색등,127.4373676,36.33385023
22033,동구 소제동 299-704 대,대전역동광장삼거리,1863,2021-01-05,차량등,LED,3색등,127.4373892,36.33385453
22032,동구 소제동 299-706 대,대전역동광장삼거리,1863,2021-01-05,차량등,LED,4색등,127.4374205,36.3339338
22031,동구 소제동 299-706 대,대전역동광장삼거리,1863,2021-01-05,차량등,LED,4색등,127.4373948,36.33392767
22030,유성구 상대동 498도,도안5단지네거리,1222,2021-01-05,보조등,LED,1색등,127.3400392,36.34607455
22029,서구 둔산동 1554-1도,크로바아파트(경),1862,2014-05-09,경보등,LED,3색등,127.3915981,36.3512262
22028,유성구 장대동 119-2도,월드컵지하차도(경),1857,2000-12-31,경보등,LED,3색등,127.3303311,36.36673298
22027,동구 용운동 37-1도,용운CNG충전소(경),1847,2010-04-28,경보등,LED,3색등,127.463522,36.33443783
22026,동구 자양동 228-7도,우송고(경),1840,2017-12-07,경보등,LED,황색3색등,127.4439488,36.33523154
22025,동구 자양동 228-7도,우송고(경),1840,2017-12-07,경보등,LED,황색3색등,127.4439246,36.33520474
22024,동구 자양동 228-7도,우송중(경),1833,2017-12-07,경보등,LED,황색3색등,127.4434898,36.3354762
22023,동구 자양동 228-7도,우송중(경),1833,2017-12-07,경보등,LED,황색3색등,127.4434892,36.3354766
22022,동구 홍도동 840도,아리랑프라자(경),1825,2014-12-18,경보등,LED,3색등,127.4299044,36.34763252
22021,동구 성남동 179-95도,성남초교(단),1083,2020-12-24,보행등,LED,2색등,127.4322495,36.34373382
22020,동구 성남동 200-396도,성남초교(단),1083,2020-12-24,보행등,LED,2색등,127.4324847,36.34380866
22019,동구 성남동 200-363대,성남초교(단),1083,2020-12-24,보행등,LED,2색등,127.4324833,36.34382465
22018,동구 성남동 527도,성남초교(단),1083,2020-12-24,차량등,LED,3색등,127.4325648,36.34373346
22017,동구 성남동 527도,성남초교(단),1083,2020-12-24,보행등,LED,2색등,127.4326044,36.34366849
22016,동구 성남동 527도,성남초교(단),1083,2020-12-24,보행등,LED,2색등,127.432603,36.34366611
22015,동구 성남동 527도,성남초교(단),1083,2020-12-24,보행등,LED,2색등,127.4323389,36.34356516
22014,중구 문화동 1-43대,글꽃초(단),1815,2020-12-24,보행등,LED,2색등,127.409514,36.31909216
22013,중구 문화동 1-277도,글꽃초(단),1815,2020-12-24,보행등,LED,2색등,127.4095365,36.31898849
22012,중구 문화동 1-41대,글꽃초(단),1815,2020-12-24,차량등,LED,3색등,127.4094937,36.3190246
22011,중구 문화동 1-41대,글꽃초(단),1815,2020-12-24,차량등,LED,3색등,127.4094885,36.31903817
22010,중구 용두동 39-234도,용두미르마을(단),1775,2020-12-24,보행등,LED,2색등,127.4119554,36.32663785
22009,중구 용두동 168도,용두미르마을(단),1775,2020-12-24,차량등,LED,3색등,127.4118959,36.3266589
22008,중구 용두동 168도,용두미르마을(단),1775,2020-12-24,차량등,LED,3색등,127.4118674,36.32666607
22007,중구 용두동 168도,용두미르마을(단),1775,2020-12-24,보행등,LED,2색등,127.4117395,36.32662461
22006,중구 호동 354-1도,옥계초(단),1814,2020-12-24,보행등,LED,2색등,127.4478544,36.30153167
22005,중구 호동 95-3도,옥계초(단),1814,2020-12-24,차량등,LED,3색등,127.4477926,36.30158698
22004,중구 호동 95-3도,옥계초(단),1814,2020-12-24,차량등,LED,3색등,127.4478218,36.30158154
22003,중구 호동 95-3도,옥계초(단),1814,2020-12-24,보행등,LED,2색등,127.447745,36.30157356
22002,중구 목동 47-28도,중촌현대아파트(단),1813,2020-12-24,보행등,LED,2색등,127.4100607,36.33694389
22001,중구 중촌동 16-11대,중촌현대아파트(단),1813,2020-12-24,보행등,LED,2색등,127.4101671,36.33700263
22000,중구 목동 47-3도,중촌현대아파트(단),1813,2020-12-24,차량등,LED,3색등,127.4101515,36.33695887
21999,중구 목동 47-3도,중촌현대아파트(단),1813,2020-12-24,차량등,LED,3색등,127.4101307,36.33694244
21998,중구 선화동 260-1도,대전여상(단),1812,2020-12-24,보행등,LED,2색등,127.4225561,36.33309472
21997,중구 선화동 261구,대전여상(단),1812,2020-12-24,차량등,LED,3색등,127.4226596,36.33309422
21996,중구 선화동 261구,대전여상(단),1812,2020-12-24,차량등,LED,3색등,127.4226374,36.33310938
21995,중구 선화동 262도,대전여상(단),1812,2020-12-24,보행등,LED,2색등,127.4226946,36.3330646
21994,중구 선화동 260-1도,중앙초(단),1811,2020-12-24,차량등,LED,3색등,127.4165074,36.32885478
21993,중구 선화동 260-1도,중앙초(단),1811,2020-12-24,차량등,LED,3색등,127.4165256,36.32883896
21992,중구 선화동 202-25 대,중앙초(단),1811,2020-12-24,보행등,LED,2색등,127.4164682,36.32888706
21991,중구 선화동 383도,중앙초(단),1811,2020-12-24,보행등,LED,2색등,127.4166459,36.32877215
21990,중구 선화동 383도,중앙초(단),1811,2020-12-24,차량등,LED,3색등,127.4165784,36.32880304
21989,중구 대흥동 365-10구,대흥초교정문(단),1810,2020-12-24,차량등,LED,3색등,127.4257852,36.32013225
21988,중구 대흥동 365-10구,대흥초교정문(단),1810,2020-12-24,차량등,LED,3색등,127.4257758,36.3201479
21987,중구 대흥동 365-29도,대흥초교정문(단),1810,2020-12-24,보행등,LED,2색등,127.4258285,36.32010415
21986,중구 대흥동 365-30도,대흥초교정문(단),1810,2020-12-24,보행등,LED,2색등,127.4257671,36.3201821
21985,중구 대흥동 326-17도,대전중(단),1809,2020-12-24,차량등,LED,3색등,127.4240827,36.32065344
21984,중구 대흥동 326-17도,대전중(단),1809,2020-12-24,보행등,LED,2색등,127.4241432,36.32067193
21982,중구 대흥동 326-17도,대전중(단),1809,2020-12-24,보행등,LED,2색등,127.4240279,36.32053545
21981,동구 추동 91 유,동명초(단),1808,2020-12-24,차량등,LED,3색등,127.4755422,36.37304659
21980,동구 추동 산32-18임,동명초(단),1808,2020-12-24,보행등,LED,2색등,127.4754981,36.37322382
21979,동구 추동 91 유,동명초(단),1808,2020-12-24,차량등,LED,3색등,127.4754671,36.37314893
21978,동구 추동 91 유,동명초(단),1808,2020-12-24,보행등,LED,2색등,127.4754214,36.37313991
21977,동구 가양동 656도,흥룡초(단),1807,2020-12-24,보행등,LED,2색등,127.448229,36.34397648
21976,동구 가양동 659구,흥룡초(단),1807,2020-12-24,차량등,LED,3색등,127.448218,36.34388319
21975,동구 가양동 659구,흥룡초(단),1807,2020-12-24,차량등,LED,3색등,127.4482095,36.34389636
21974,동구 가양동 656도,흥룡초(단),1807,2020-12-24,보행등,LED,2색등,127.4482645,36.34385707
21973,동구 판암동 719도,판암초(단),1806,2020-12-24,차량등,LED,3색등,127.4611653,36.3162004
21972,동구 판암동 719도,판암초(단),1806,2020-12-24,보행등,LED,2색등,127.4612281,36.31624743
21971,동구 판암동 719도,판암초(단),1806,2020-12-24,보행등,LED,2색등,127.4611695,36.31612845
21970,동구 용운동 510-43구,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4540731,36.32817846
21969,동구 용운동 510-43구,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4540852,36.32816298
21968,동구 용운동 155-6대,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4540442,36.32832921
21967,동구 용운동 155-6대,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4540698,36.32832903
21966,동구 용운동 155-7도,대룡초교네거리,1804,2020-12-24,차량등,LED,4색등,127.4540993,36.32828693
21965,동구 용운동 155-7도,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4541011,36.32834064
21964,동구 용운동 155-7도,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4542179,36.32833957
21963,동구 용운동 432-4도,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4542367,36.3282932
21962,동구 용운동 432-4도,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4542587,36.32827151
21961,동구 용운동 510-41구,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4542518,36.3281351
21960,동구 용운동 510-41구,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4542335,36.3281469
21959,동구 용운동 155-7도,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.454232,36.32814505
21958,동구 용운동 155-7도,대룡초교네거리,1804,2020-12-24,보행등,LED,2색등,127.4541213,36.32813375
21957,동구 홍도동 53-14도,홍도우편취급국(단),1805,2020-12-24,보행등,LED,2색등,127.427635,36.3455035
21956,동구 홍도동 842-1도,홍도우편취급국(단),1805,2020-12-24,차량등,LED,3색등,127.4276728,36.34555461
21955,동구 홍도동 842-1도,홍도우편취급국(단),1805,2020-12-24,차량등,LED,3색등,127.4277097,36.34557466
21954,동구 홍도동 842-1도,홍도우편취급국(단),1805,2020-12-24,보행등,LED,2색등,127.4277632,36.34561145
21953,서구 가수원동 1345도,용소3교(단),1803,2020-12-24,보행등,LED,2색등,127.3493365,36.30829036
21952,서구 가수원동 1345도,용소3교(단),1803,2020-12-24,보행등,LED,2색등,127.3492679,36.30840816
21951,서구 가수원동 1345도,용소3교(단),1803,2020-12-24,차량등,LED,3색등,127.349314,36.30836491
21950,서구 복수동 274-14도,복수초(단),1802,2020-12-24,차량등,LED,3색등,127.3752169,36.30735519
21949,서구 복수동 274-14도,복수초(단),1802,2020-12-24,차량등,LED,3색등,127.375239,36.30735389
21948,서구 복수동 280-16도,복수초(단),1802,2020-12-24,보행등,LED,2색등,127.3751742,36.30735842
21947,서구 복수동 274-13대,복수초(단),1802,2020-12-24,보행등,LED,2색등,127.3753452,36.30738814
21946,서구 둔산동 1553도,한마루아파트(단),1801,2020-12-24,보행등,LED,2색등,127.3918287,36.35362823
21945,서구 둔산동 1553도,한마루아파트(단),1801,2020-12-24,보행등,LED,2색등,127.3919142,36.35348411
21944,서구 둔산동 1553도,한마루아파트(단),1801,2020-12-24,차량등,LED,3색등,127.3919153,36.35354461
21943,서구 둔산동 1553도,한마루아파트(단),1801,2020-12-24,차량등,LED,3색등,127.3919123,36.35356807
21942,서구 가장동 190도,가장초정문(단),1800,2020-12-24,보행등,LED,2색등,127.3887162,36.33138028
21941,서구 가장동 190도,가장초정문(단),1800,2020-12-24,보행등,LED,2색등,127.3886608,36.33129715
21940,서구 가장동 190도,가장초정문(단),1800,2020-12-24,차량등,LED,3색등,127.388689,36.33131697
21939,서구 정림동 704도,우성아파트(단),1799,2020-12-24,차량등,LED,3색등,127.3653774,36.30547431
21938,서구 정림동 704도,우성아파트(단),1799,2020-12-24,보행등,LED,2색등,127.3654319,36.30548003
21937,서구 정림동 704도,우성아파트(단),1799,2020-12-24,보행등,LED,2색등,127.3653051,36.30537776
21936,서구 월평동 1525도,서부농협(단),1798,2020-12-24,보행등,LED,2색등,127.360918,36.35624148
21935,서구 월평동 1525도,서부농협(단),1798,2020-12-24,보조등,LED,1색등,127.360909,36.35610754
21934,서구 월평동 1525도,서부농협(단),1798,2020-12-24,보행등,LED,2색등,127.3609342,36.35610313
21933,서구 월평동 1525도,서부농협(단),1798,2020-12-24,차량등,LED,3색등,127.360907,36.35615878
21932,서구 월평동 1525도,서부농협(단),1798,2020-12-24,차량등,LED,3색등,127.3609071,36.35618594
21931,서구 가수원동 820-3도,가수원초(단),1797,2020-12-24,차량등,LED,3색등,127.3538335,36.3036039
21930,서구 가수원동 820-3도,가수원초(단),1797,2020-12-24,보행등,LED,2색등,127.353773,36.30356789
